start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,connections,start station latitude
513,W 56 St & 10 Ave,407682,-739886,485,W 37 St & 5 Ave,407503,-739833,1,407682
422,W 59 St & 10 Ave,407705,-739880,485,W 37 St & 5 Ave,407503,-739833,1,407705
363,West Thames St,407083,-740171,485,W 37 St & 5 Ave,407503,-739833,1,407083
360,William St & Pine St,407071,-740088,485,W 37 St & 5 Ave,407503,-739833,1,407071
312,Allen St & E Houston St,407220,-739891,523,W 38 St & 8 Ave,407546,-739913,1,407220
401,Allen St & Rivington St,407201,-739899,523,W 38 St & 8 Ave,407546,-739913,1,407201
83,Atlantic Ave & Fort Greene Pl,406838,-739763,523,W 38 St & 8 Ave,407546,-739913,1,406838
356,Bialystoker Pl & Delancey St,407162,-739826,523,W 38 St & 8 Ave,407546,-739913,1,407162
304,Broadway & Battery Pl,407046,-740136,523,W 38 St & 8 Ave,407546,-739913,1,407046
2009,Catherine St & Monroe St,407111,-739968,523,W 38 St & 8 Ave,407546,-739913,1,407111
306,Cliff St & Fulton St,407082,-740053,523,W 38 St & 8 Ave,407546,-739913,1,407082
296,Division St & Bowery,407141,-739970,523,W 38 St & 8 Ave,407546,-739913,1,407141
276,Duane St & Greenwich St,407174,-740104,523,W 38 St & 8 Ave,407546,-739913,1,407174
445,E 10 St & Avenue A,407274,-739814,523,W 38 St & 8 Ave,407546,-739913,1,407274
237,E 11 St & 2 Ave,407304,-739867,523,W 38 St & 8 Ave,407546,-739913,1,407304
357,E 11 St & Broadway,407326,-739915,523,W 38 St & 8 Ave,407546,-739913,1,407326
483,E 12 St & 3 Ave,407322,-739888,523,W 38 St & 8 Ave,407546,-739913,1,407322
433,E 13 St & Avenue A,407295,-739805,523,W 38 St & 8 Ave,407546,-739913,1,407295
403,E 2 St & 2 Ave,407250,-739906,523,W 38 St & 8 Ave,407546,-739913,1,407250
393,E 5 St & Avenue C,407229,-739799,523,W 38 St & 8 Ave,407546,-739913,1,407229
454,E 51 St & 1 Ave,407545,-739659,523,W 38 St & 8 Ave,407546,-739913,1,407545
441,E 52 St & 2 Ave,407560,-739674,523,W 38 St & 8 Ave,407546,-739913,1,407560
456,E 53 St & Madison Ave,407597,-739740,523,W 38 St & 8 Ave,407546,-739913,1,407597
2022,E 59 St & Sutton Pl,407584,-739592,523,W 38 St & 8 Ave,407546,-739913,1,407584
432,E 7 St & Avenue A,407262,-739837,523,W 38 St & 8 Ave,407546,-739913,1,407262
263,Elizabeth St & Hester St,407172,-739963,523,W 38 St & 8 Ave,407546,-739913,1,407172
384,Fulton St & Waverly Ave,406831,-739659,523,W 38 St & 8 Ave,407546,-739913,1,406831
383,Greenwich Ave & Charles St,407352,-740002,523,W 38 St & 8 Ave,407546,-739913,1,407352
147,Greenwich St & Warren St,407154,-740112,523,W 38 St & 8 Ave,407546,-739913,1,407154
268,Howard St & Centre St,407191,-739997,523,W 38 St & 8 Ave,407546,-739913,1,407191
376,John St & William St,407086,-740072,523,W 38 St & 8 Ave,407546,-739913,1,407086
250,Lafayette St & Jersey St,407245,-739956,523,W 38 St & 8 Ave,407546,-739913,1,407245
248,Laight St & Hudson St,407218,-740077,523,W 38 St & 8 Ave,407546,-739913,1,407218
195,Liberty St & Broadway,407090,-740104,523,W 38 St & 8 Ave,407546,-739913,1,407090
2008,Little West St & 1 Pl,407056,-740167,523,W 38 St & 8 Ave,407546,-739913,1,407056
340,Madison St & Clinton St,407126,-739877,523,W 38 St & 8 Ave,407546,-739913,1,407126
319,Park Pl & Church St,407133,-740093,523,W 38 St & 8 Ave,407546,-739913,1,407133
400,Pitt St & Stanton St,407192,-739817,523,W 38 St & 8 Ave,407546,-739913,1,407192
349,Rivington St & Ridge St,407185,-739832,523,W 38 St & 8 Ave,407546,-739913,1,407185
308,St James Pl & Oliver St,407130,-739985,523,W 38 St & 8 Ave,407546,-739913,1,407130
310,State St & Smith St,406892,-739891,523,W 38 St & 8 Ave,407546,-739913,1,406892
477,W 41 St & 8 Ave,407564,-739900,523,W 38 St & 8 Ave,407546,-739913,1,407564
529,W 42 St & 8 Ave,407575,-739909,523,W 38 St & 8 Ave,407546,-739913,1,407575
538,W 49 St & 5 Ave,407579,-739778,523,W 38 St & 8 Ave,407546,-739913,1,407579
152,Warren St & Church St,407147,-740091,523,W 38 St & 8 Ave,407546,-739913,1,407147
405,Washington St & Gansevoort St,407393,-740081,523,W 38 St & 8 Ave,407546,-739913,1,407393
363,West Thames St,407083,-740171,523,W 38 St & 8 Ave,407546,-739913,1,407083
360,William St & Pine St,407071,-740088,523,W 38 St & 8 Ave,407546,-739913,1,407071
528,2 Ave & E 31 St,407429,-739770,488,W 39 St & 9 Ave,407564,-739937,1,407429
312,Allen St & E Houston St,407220,-739891,488,W 39 St & 9 Ave,407564,-739937,1,407220
346,Bank St & Hudson St,407365,-740061,488,W 39 St & 9 Ave,407564,-739937,1,407365
356,Bialystoker Pl & Delancey St,407162,-739826,488,W 39 St & 9 Ave,407564,-739937,1,407162
304,Broadway & Battery Pl,407046,-740136,488,W 39 St & 9 Ave,407564,-739937,1,407046
387,Centre St & Chambers St,407127,-740046,488,W 39 St & 9 Ave,407564,-739937,1,407127
296,Division St & Bowery,407141,-739970,488,W 39 St & 9 Ave,407564,-739937,1,407141
483,E 12 St & 3 Ave,407322,-739888,488,W 39 St & 9 Ave,407564,-739937,1,407322
496,E 16 St & 5 Ave,407372,-739923,488,W 39 St & 9 Ave,407564,-739937,1,407372
403,E 2 St & 2 Ave,407250,-739906,488,W 39 St & 9 Ave,407564,-739937,1,407250
503,E 20 St & Park Ave,407382,-739875,488,W 39 St & 9 Ave,407564,-739937,1,407382
545,E 23 St & 1 Ave,407365,-739780,488,W 39 St & 9 Ave,407564,-739937,1,407365
546,E 30 St & Park Ave S,407444,-739830,488,W 39 St & 9 Ave,407564,-739937,1,407444
476,E 31 St & 3 Ave,407439,-739796,488,W 39 St & 9 Ave,407564,-739937,1,407439
472,E 32 St & Park Ave,407457,-739819,488,W 39 St & 9 Ave,407564,-739937,1,407457
440,E 45 St & 3 Ave,407525,-739728,488,W 39 St & 9 Ave,407564,-739937,1,407525
454,E 51 St & 1 Ave,407545,-739659,488,W 39 St & 9 Ave,407564,-739937,1,407545
2023,E 55 St & Lexington Ave,407596,-739703,488,W 39 St & 9 Ave,407564,-739937,1,407596
2022,E 59 St & Sutton Pl,407584,-739592,488,W 39 St & 9 Ave,407564,-739937,1,407584
263,Elizabeth St & Hester St,407172,-739963,488,W 39 St & 9 Ave,407564,-739937,1,407172
79,Franklin St & W Broadway,407191,-740066,488,W 39 St & 9 Ave,407564,-739937,1,407191
316,Fulton St & William St,407095,-740065,488,W 39 St & 9 Ave,407564,-739937,1,407095
329,Greenwich St & N Moore St,407204,-740102,488,W 39 St & 9 Ave,407564,-739937,1,407204
293,Lafayette St & E 8 St,407302,-739907,488,W 39 St & 9 Ave,407564,-739937,1,407302
250,Lafayette St & Jersey St,407245,-739956,488,W 39 St & 9 Ave,407564,-739937,1,407245
257,Lispenard St & Broadway,407193,-740024,488,W 39 St & 9 Ave,407564,-739937,1,407193
2008,Little West St & 1 Pl,407056,-740167,488,W 39 St & 9 Ave,407564,-739937,1,407056
128,MacDougal St & Prince St,407271,-740029,488,W 39 St & 9 Ave,407564,-739937,1,407271
264,Maiden Ln & Pearl St,407070,-740073,488,W 39 St & 9 Ave,407564,-739937,1,407070
375,Mercer St & Bleecker St,407267,-739969,488,W 39 St & 9 Ave,407564,-739937,1,407267
331,Pike St & Monroe St,407117,-739919,488,W 39 St & 9 Ave,407564,-739937,1,407117
400,Pitt St & Stanton St,407192,-739817,488,W 39 St & 9 Ave,407564,-739937,1,407192
473,Rivington St & Chrystie St,407211,-739919,488,W 39 St & 9 Ave,407564,-739937,1,407211
3002,South End Ave & Liberty St,407115,-740157,488,W 39 St & 9 Ave,407564,-739937,1,407115
236,St Marks Pl & 2 Ave,407284,-739871,488,W 39 St & 9 Ave,407564,-739937,1,407284
310,State St & Smith St,406892,-739891,488,W 39 St & 9 Ave,407564,-739937,1,406892
254,W 11 St & 6 Ave,407353,-739980,488,W 39 St & 9 Ave,407564,-739937,1,407353
223,W 13 St & 7 Ave,407378,-739999,488,W 39 St & 9 Ave,407564,-739937,1,407378
152,Warren St & Church St,407147,-740091,488,W 39 St & 9 Ave,407564,-739937,1,407147
405,Washington St & Gansevoort St,407393,-740081,488,W 39 St & 9 Ave,407564,-739937,1,407393
426,West St & Chambers St,407175,-740132,488,W 39 St & 9 Ave,407564,-739937,1,407175
360,William St & Pine St,407071,-740088,488,W 39 St & 9 Ave,407564,-739937,1,407071
504,1 Ave & E 15 St,407322,-739816,380,W 4 St & 7 Ave S,407340,-740029,1,407322
2003,1 Ave & E 18 St,407341,-739802,380,W 4 St & 7 Ave S,407340,-740029,1,407341
455,1 Ave & E 44 St,407500,-739690,380,W 4 St & 7 Ave S,407340,-740029,1,407500
478,11 Ave & W 41 St,407603,-739988,380,W 4 St & 7 Ave S,407340,-740029,1,407603
514,12 Ave & W 40 St,407608,-740027,380,W 4 St & 7 Ave S,407340,-740029,1,407608
83,Atlantic Ave & Fort Greene Pl,406838,-739763,380,W 4 St & 7 Ave S,407340,-740029,1,406838
346,Bank St & Hudson St,407365,-740061,380,W 4 St & 7 Ave S,407340,-740029,1,407365
356,Bialystoker Pl & Delancey St,407162,-739826,380,W 4 St & 7 Ave S,407340,-740029,1,407162
362,Broadway & W 37 St,407517,-739875,380,W 4 St & 7 Ave S,407340,-740029,1,407517
465,Broadway & W 41 St,407551,-739865,380,W 4 St & 7 Ave S,407340,-740029,1,407551
469,Broadway & W 53 St,407634,-739826,380,W 4 St & 7 Ave S,407340,-740029,1,407634
457,Broadway & W 58 St,407669,-739816,380,W 4 St & 7 Ave S,407340,-740029,1,407669
419,Carlton Ave & Park Ave,406958,-739735,380,W 4 St & 7 Ave S,407340,-740029,1,406958
2006,Central Park S & 6 Ave,407659,-739763,380,W 4 St & 7 Ave S,407340,-740029,1,407659
386,Centre St & Worth St,407149,-740023,380,W 4 St & 7 Ave S,407340,-740029,1,407149
350,Clinton St & Grand St,407155,-739870,380,W 4 St & 7 Ave S,407340,-740029,1,407155
296,Division St & Bowery,407141,-739970,380,W 4 St & 7 Ave S,407340,-740029,1,407141
511,E 14 St & Avenue B,407293,-739777,380,W 4 St & 7 Ave S,407340,-740029,1,407293
475,E 16 St & Irving Pl,407352,-739875,380,W 4 St & 7 Ave S,407340,-740029,1,407352
487,E 20 St & FDR Drive,407331,-739757,380,W 4 St & 7 Ave S,407340,-740029,1,407331
174,E 25 St & 1 Ave,407381,-739773,380,W 4 St & 7 Ave S,407340,-740029,1,407381
507,E 25 St & 2 Ave,407391,-739797,380,W 4 St & 7 Ave S,407340,-740029,1,407391
476,E 31 St & 3 Ave,407439,-739796,380,W 4 St & 7 Ave S,407340,-740029,1,407439
167,E 39 St & 3 Ave,407489,-739760,380,W 4 St & 7 Ave S,407340,-740029,1,407489
440,E 45 St & 3 Ave,407525,-739728,380,W 4 St & 7 Ave S,407340,-740029,1,407525
359,E 47 St & Park Ave,407551,-739749,380,W 4 St & 7 Ave S,407340,-740029,1,407551
454,E 51 St & 1 Ave,407545,-739659,380,W 4 St & 7 Ave S,407340,-740029,1,407545
137,E 56 St & Madison Ave,407616,-739729,380,W 4 St & 7 Ave S,407340,-740029,1,407616
79,Franklin St & W Broadway,407191,-740066,380,W 4 St & 7 Ave S,407340,-740029,1,407191
316,Fulton St & William St,407095,-740065,380,W 4 St & 7 Ave S,407340,-740029,1,407095
281,Grand Army Plaza & Central Park S,407643,-739737,380,W 4 St & 7 Ave S,407340,-740029,1,407643
383,Greenwich Ave & Charles St,407352,-740002,380,W 4 St & 7 Ave S,407340,-740029,1,407352
147,Greenwich St & Warren St,407154,-740112,380,W 4 St & 7 Ave S,407340,-740029,1,407154
249,Harrison St & Hudson St,407187,-740090,380,W 4 St & 7 Ave S,407340,-740029,1,407187
502,Henry St & Grand St,407142,-739813,380,W 4 St & 7 Ave S,407340,-740029,1,407142
250,Lafayette St & Jersey St,407245,-739956,380,W 4 St & 7 Ave S,407340,-740029,1,407245
248,Laight St & Hudson St,407218,-740077,380,W 4 St & 7 Ave S,407340,-740029,1,407218
120,Lexington Ave & Classon Ave,406867,-739592,380,W 4 St & 7 Ave S,407340,-740029,1,406867
540,Lexington Ave & E 26 St,407414,-739832,380,W 4 St & 7 Ave S,407340,-740029,1,407414
257,Lispenard St & Broadway,407193,-740024,380,W 4 St & 7 Ave S,407340,-740029,1,407193
309,Murray St & West St,407149,-740130,380,W 4 St & 7 Ave S,407340,-740029,1,407149
415,Pearl St & Hanover Square,407047,-740092,380,W 4 St & 7 Ave S,407340,-740029,1,407047
330,Reade St & Broadway,407145,-740056,380,W 4 St & 7 Ave S,407340,-740029,1,407145
224,Spruce St & Nassau St,407114,-740055,380,W 4 St & 7 Ave S,407340,-740029,1,407114
265,Stanton St & Chrystie St,407222,-739914,380,W 4 St & 7 Ave S,407340,-740029,1,407222
225,W 14 St & The High Line,407419,-740080,380,W 4 St & 7 Ave S,407340,-740029,1,407419
477,W 41 St & 8 Ave,407564,-739900,380,W 4 St & 7 Ave S,407340,-740029,1,407564
508,W 46 St & 11 Ave,407634,-739966,380,W 4 St & 7 Ave S,407340,-740029,1,407634
450,W 49 St & 8 Ave,407622,-739878,380,W 4 St & 7 Ave S,407340,-740029,1,407622
510,W 51 St & 6 Ave,407606,-739804,380,W 4 St & 7 Ave S,407340,-740029,1,407606
449,W 52 St & 9 Ave,407646,-739878,380,W 4 St & 7 Ave S,407340,-740029,1,407646
352,W 56 St & 6 Ave,407634,-739772,380,W 4 St & 7 Ave S,407340,-740029,1,407634
534,Water - Whitehall Plaza,407025,-740127,380,W 4 St & 7 Ave S,407340,-740029,1,407025
430,York St & Jay St,407014,-739865,380,W 4 St & 7 Ave S,407340,-740029,1,407014
377,6 Ave & Canal St,407224,-740056,477,W 41 St & 8 Ave,407564,-739900,1,407224
404,9 Ave & W 14 St,407405,-740055,477,W 41 St & 8 Ave,407564,-739900,1,407405
238,Bank St & Washington St,407361,-740085,477,W 41 St & 8 Ave,407564,-739900,1,407361
151,Cleveland Pl & Spring St,407218,-739972,477,W 41 St & 8 Ave,407564,-739900,1,407218
143,Clinton St & Joralemon St,406923,-739933,477,W 41 St & 8 Ave,407564,-739900,1,406923
276,Duane St & Greenwich St,407174,-740104,477,W 41 St & 8 Ave,407564,-739900,1,407174
357,E 11 St & Broadway,407326,-739915,477,W 41 St & 8 Ave,407564,-739900,1,407326
483,E 12 St & 3 Ave,407322,-739888,477,W 41 St & 8 Ave,407564,-739900,1,407322
496,E 16 St & 5 Ave,407372,-739923,477,W 41 St & 8 Ave,407564,-739900,1,407372
461,E 20 St & 2 Ave,407358,-739820,477,W 41 St & 8 Ave,407564,-739900,1,407358
454,E 51 St & 1 Ave,407545,-739659,477,W 41 St & 8 Ave,407564,-739900,1,407545
394,E 9 St & Avenue C,407252,-739776,477,W 41 St & 8 Ave,407564,-739900,1,407252
365,Fulton St & Grand Ave,406822,-739614,477,W 41 St & 8 Ave,407564,-739900,1,406822
249,Harrison St & Hudson St,407187,-740090,477,W 41 St & 8 Ave,407564,-739900,1,407187
268,Howard St & Centre St,407191,-739997,477,W 41 St & 8 Ave,407564,-739900,1,407191
161,LaGuardia Pl & W 3 St,407291,-739981,477,W 41 St & 8 Ave,407564,-739900,1,407291
323,Lawrence St & Willoughby St,406923,-739863,477,W 41 St & 8 Ave,407564,-739900,1,406923
340,Madison St & Clinton St,407126,-739877,477,W 41 St & 8 Ave,407564,-739900,1,407126
264,Maiden Ln & Pearl St,407070,-740073,477,W 41 St & 8 Ave,407564,-739900,1,407070
375,Mercer St & Bleecker St,407267,-739969,477,W 41 St & 8 Ave,407564,-739900,1,407267
303,Mercer St & Spring St,407236,-739994,477,W 41 St & 8 Ave,407564,-739900,1,407236
314,Montague St & Clinton St,406942,-739921,477,W 41 St & 8 Ave,407564,-739900,1,406942
251,Mott St & Prince St,407231,-739948,477,W 41 St & 8 Ave,407564,-739900,1,407231
400,Pitt St & Stanton St,407192,-739817,477,W 41 St & 8 Ave,407564,-739900,1,407192
341,Stanton St & Mangin St,407178,-739762,477,W 41 St & 8 Ave,407564,-739900,1,407178
410,Suffolk St & Stanton St,407206,-739851,477,W 41 St & 8 Ave,407564,-739900,1,407206
253,W 13 St & 5 Ave,407354,-739945,477,W 41 St & 8 Ave,407564,-739900,1,407354
482,W 15 St & 7 Ave,407393,-739993,477,W 41 St & 8 Ave,407564,-739900,1,407393
525,W 34 St & 11 Ave,407559,-740021,477,W 41 St & 8 Ave,407564,-739900,1,407559
523,W 38 St & 8 Ave,407546,-739913,477,W 41 St & 8 Ave,407564,-739900,1,407546
488,W 39 St & 9 Ave,407564,-739937,477,W 41 St & 8 Ave,407564,-739900,1,407564
529,W 42 St & 8 Ave,407575,-739909,477,W 41 St & 8 Ave,407564,-739900,1,407575
508,W 46 St & 11 Ave,407634,-739966,477,W 41 St & 8 Ave,407564,-739900,1,407634
347,W Houston St & Hudson St,407287,-740074,477,W 41 St & 8 Ave,407564,-739900,1,407287
405,Washington St & Gansevoort St,407393,-740081,477,W 41 St & 8 Ave,407564,-739900,1,407393
426,West St & Chambers St,407175,-740132,477,W 41 St & 8 Ave,407564,-739900,1,407175
363,West Thames St,407083,-740171,477,W 41 St & 8 Ave,407564,-739900,1,407083
504,1 Ave & E 15 St,407322,-739816,529,W 42 St & 8 Ave,407575,-739909,1,407322
536,1 Ave & E 30 St,407414,-739753,529,W 42 St & 8 Ave,407575,-739909,1,407414
2004,6 Ave & Broome St,407243,-740047,529,W 42 St & 8 Ave,407575,-739909,1,407243
434,9 Ave & W 18 St,407431,-740036,529,W 42 St & 8 Ave,407575,-739909,1,407431
361,Allen St & Hester St,407160,-739919,529,W 42 St & 8 Ave,407575,-739909,1,407160
417,Barclay St & Church St,407129,-740102,529,W 42 St & 8 Ave,407575,-739909,1,407129
127,Barrow St & Hudson St,407317,-740067,529,W 42 St & 8 Ave,407575,-739909,1,407317
285,Broadway & E 14 St,407345,-739907,529,W 42 St & 8 Ave,407575,-739909,1,407345
533,Broadway & W 39 St,407529,-739872,529,W 42 St & 8 Ave,407575,-739909,1,407529
465,Broadway & W 41 St,407551,-739865,529,W 42 St & 8 Ave,407575,-739909,1,407551
469,Broadway & W 53 St,407634,-739826,529,W 42 St & 8 Ave,407575,-739909,1,407634
368,Carmine St & 6 Ave,407303,-740021,529,W 42 St & 8 Ave,407575,-739909,1,407303
358,Christopher St & Greenwich St,407329,-740071,529,W 42 St & 8 Ave,407575,-739909,1,407329
421,Clermont Ave & Park Ave,406957,-739712,529,W 42 St & 8 Ave,407575,-739909,1,406957
151,Cleveland Pl & Spring St,407218,-739972,529,W 42 St & 8 Ave,407575,-739909,1,407218
237,E 11 St & 2 Ave,407304,-739867,529,W 42 St & 8 Ave,407575,-739909,1,407304
483,E 12 St & 3 Ave,407322,-739888,529,W 42 St & 8 Ave,407575,-739909,1,407322
497,E 17 St & Broadway,407370,-739900,529,W 42 St & 8 Ave,407575,-739909,1,407370
403,E 2 St & 2 Ave,407250,-739906,529,W 42 St & 8 Ave,407575,-739909,1,407250
461,E 20 St & 2 Ave,407358,-739820,529,W 42 St & 8 Ave,407575,-739909,1,407358
174,E 25 St & 1 Ave,407381,-739773,529,W 42 St & 8 Ave,407575,-739909,1,407381
507,E 25 St & 2 Ave,407391,-739797,529,W 42 St & 8 Ave,407575,-739909,1,407391
476,E 31 St & 3 Ave,407439,-739796,529,W 42 St & 8 Ave,407575,-739909,1,407439
385,E 55 St & 2 Ave,407579,-739660,529,W 42 St & 8 Ave,407575,-739909,1,407579
432,E 7 St & Avenue A,407262,-739837,529,W 42 St & 8 Ave,407575,-739909,1,407262
412,Forsyth St & Canal St,407158,-739942,529,W 42 St & 8 Ave,407575,-739909,1,407158
229,Great Jones St,407274,-739937,529,W 42 St & 8 Ave,407575,-739909,1,407274
161,LaGuardia Pl & W 3 St,407291,-739981,529,W 42 St & 8 Ave,407575,-739909,1,407291
248,Laight St & Hudson St,407218,-740077,529,W 42 St & 8 Ave,407575,-739909,1,407218
323,Lawrence St & Willoughby St,406923,-739863,529,W 42 St & 8 Ave,407575,-739909,1,406923
195,Liberty St & Broadway,407090,-740104,529,W 42 St & 8 Ave,407575,-739909,1,407090
303,Mercer St & Spring St,407236,-739994,529,W 42 St & 8 Ave,407575,-739909,1,407236
309,Murray St & West St,407149,-740130,529,W 42 St & 8 Ave,407575,-739909,1,407149
3002,South End Ave & Liberty St,407115,-740157,529,W 42 St & 8 Ave,407575,-739909,1,407115
265,Stanton St & Chrystie St,407222,-739914,529,W 42 St & 8 Ave,407575,-739909,1,407222
336,Sullivan St & Washington Sq,407304,-739990,529,W 42 St & 8 Ave,407575,-739909,1,407304
225,W 14 St & The High Line,407419,-740080,529,W 42 St & 8 Ave,407575,-739909,1,407419
482,W 15 St & 7 Ave,407393,-739993,529,W 42 St & 8 Ave,407575,-739909,1,407393
470,W 20 St & 8 Ave,407434,-740000,529,W 42 St & 8 Ave,407575,-739909,1,407434
512,W 29 St & 9 Ave,407500,-739983,529,W 42 St & 8 Ave,407575,-739909,1,407500
492,W 33 St & 7 Ave,407501,-739909,529,W 42 St & 8 Ave,407575,-739909,1,407501
348,W Broadway & Spring St,407249,-740015,529,W 42 St & 8 Ave,407575,-739909,1,407249
369,Washington Pl & 6 Ave,407322,-740002,529,W 42 St & 8 Ave,407575,-739909,1,407322
504,1 Ave & E 15 St,407322,-739816,515,W 43 St & 10 Ave,407600,-739946,1,407322
536,1 Ave & E 30 St,407414,-739753,515,W 43 St & 10 Ave,407600,-739946,1,407414
455,1 Ave & E 44 St,407500,-739690,515,W 43 St & 10 Ave,407600,-739946,1,407500
290,2 Ave & E 58 St,407602,-739647,515,W 43 St & 10 Ave,407600,-739946,1,407602
404,9 Ave & W 14 St,407405,-740055,515,W 43 St & 10 Ave,407600,-739946,1,407405
238,Bank St & Washington St,407361,-740085,515,W 43 St & 10 Ave,407600,-739946,1,407361
260,Broad St & Bridge St,407036,-740116,515,W 43 St & 10 Ave,407600,-739946,1,407036
304,Broadway & Battery Pl,407046,-740136,515,W 43 St & 10 Ave,407600,-739946,1,407046
358,Christopher St & Greenwich St,407329,-740071,515,W 43 St & 10 Ave,407600,-739946,1,407329
276,Duane St & Greenwich St,407174,-740104,515,W 43 St & 10 Ave,407600,-739946,1,407174
475,E 16 St & Irving Pl,407352,-739875,515,W 43 St & 10 Ave,407600,-739946,1,407352
301,E 2 St & Avenue B,407221,-739836,515,W 43 St & 10 Ave,407600,-739946,1,407221
150,E 2 St & Avenue C,407208,-739808,515,W 43 St & 10 Ave,407600,-739946,1,407208
545,E 23 St & 1 Ave,407365,-739780,515,W 43 St & 10 Ave,407600,-739946,1,407365
428,E 3 St & 1 Ave,407246,-739878,515,W 43 St & 10 Ave,407600,-739946,1,407246
472,E 32 St & Park Ave,407457,-739819,515,W 43 St & 10 Ave,407600,-739946,1,407457
527,E 33 St & 1 Ave,407431,-739743,515,W 43 St & 10 Ave,407600,-739946,1,407431
526,E 33 St & 5 Ave,407476,-739849,515,W 43 St & 10 Ave,407600,-739946,1,407476
518,E 39 St & 2 Ave,407478,-739734,515,W 43 St & 10 Ave,407600,-739946,1,407478
167,E 39 St & 3 Ave,407489,-739760,515,W 43 St & 10 Ave,407600,-739946,1,407489
2017,E 43 St & 2 Ave,407502,-739712,515,W 43 St & 10 Ave,407600,-739946,1,407502
164,E 47 St & 2 Ave,407532,-739703,515,W 43 St & 10 Ave,407600,-739946,1,407532
522,E 51 St & Lexington Ave,407571,-739720,515,W 43 St & 10 Ave,407600,-739946,1,407571
385,E 55 St & 2 Ave,407579,-739660,515,W 43 St & 10 Ave,407600,-739946,1,407579
137,E 56 St & Madison Ave,407616,-739729,515,W 43 St & 10 Ave,407600,-739946,1,407616
79,Franklin St & W Broadway,407191,-740066,515,W 43 St & 10 Ave,407600,-739946,1,407191
2010,Grand St & Greene St,407216,-740023,515,W 43 St & 10 Ave,407600,-739946,1,407216
383,Greenwich Ave & Charles St,407352,-740002,515,W 43 St & 10 Ave,407600,-739946,1,407352
